token	tag
farm.	NN
Much	JJ
of	IN
this	DT
work	NN
was	VBD
of	IN
a	DT
kind	NN
that	WDT
the	DT
other	JJ
animals	NNS
were	VBD
too	RB
ignorant	JJ
to	TO
understand.	VB
For	IN
example,	NN
Squealer	NNP
told	VBD
them	PRP
that	IN
the	DT
pigs	NNS
had	VBD
to	TO
expend	VB
enormous	JJ
labours	NNS
every	DT
day	NN
upon	IN
mysterious	JJ
things	NNS
called	VBN
"files,"	''
"reports,"	''
"minutes,"	''
and	CC
"memoranda".	NNP
These	DT
were	VBD
large	JJ
sheets	NNS
of	IN
paper	NN
which	WDT
had	VBD
to	TO
be	VB
closely	RB
covered	VBN
with	IN
writing,	NN
and	CC
as	RB
soon	RB
as	IN
they	PRP
were	VBD
so	RB
covered,	JJ
they	PRP
were	VBD
burnt	VBN
in	IN
the	DT
furnace.	NN
This	DT
was	VBD
of	IN
the	DT
highest	JJS
importance	NN
for	IN
the	DT
welfare	NN
of	IN
the	DT
farm,	NN
Squealer	NNP
said.	VBD
But	CC
still,	RB
neither	CC
pigs	NNS
nor	CC
dogs	NNS
produced	VBD
any	DT
food	NN
by	IN
their	PRP$
own	JJ
labour;	NN
and	CC
there	EX
were	VBD
very	RB
many	JJ
of	IN
them,	DT
and	CC
their	PRP$
appetites	NNS
were	VBD
always	RB
good.	JJ
As	IN
for	IN
the	DT
others,	JJ
their	PRP$
life,	NN
so	RB
far	RB
as	IN
they	PRP
knew,	VBD
was	VBD
as	IN
it	PRP
had	VBD
always	RB
been.	VBN
They	PRP
were	VBD
generally	RB
hungry,	JJ
they	PRP
slept	VBD
on	IN
straw,	NN
they	PRP
drank	VBD
from	IN
the	DT
pool,	NN
they	PRP
laboured	VBD
in	IN
the	DT
fields;	NN
in	IN
winter	NN
they	PRP
were	VBD
troubled	VBN
by	IN
the	DT
cold,	NN
and	CC
in	IN
summer	NN
by	IN
the	DT
flies.	NN
Sometimes	RB
the	DT
older	JJR
ones	NNS
among	IN
them	PRP
racked	VBD
their	PRP$
dim	JJ
memories	NNS
and	CC
tried	VBD
to	TO
determine	VB
whether	IN
in	IN
the	DT
early	JJ
days	NNS
of	IN
the	DT
Rebellion,	NNP
when	WRB
Jones's	NNP
expulsion	NN
was	VBD
still	RB
recent,	JJ
things	NNS
had	VBD
been	VBN
better	JJR
or	CC
worse	JJR
than	IN
now.	RB
They	PRP
could	MD
not	RB
remember.	VB
There	EX
was	VBD
nothing	NN
with	IN
which	WDT
they	PRP
could	MD
compare	VB
their	PRP$
present	JJ
lives:	JJ
they	PRP
had	VBD
nothing	NN
to	TO
go	VB
upon	IN
except	IN
Squealer's	NNP
lists	NNS
of	IN
figures,	NN
which	WDT
invariably	RB
demonstrated	VBD
that	IN
everything	NN
was	VBD
getting	VBG
better	JJR
and	CC
better.	JJR
The	DT
animals	NNS
found	VBD
the	DT
problem	NN
insoluble;	JJ
in	IN
any	DT
case,	NN
they	PRP
had	VBD
little	JJ
time	NN
for	IN
speculating	VBG
on	IN
such	JJ
things	NNS
now.	RB
Only	RB
old	JJ
Benjamin	NNP
professed	VBD
to	TO
remember	VB
every	DT
detail	NN
of	IN
his	PRP$
long	JJ
life	NN
and	CC
to	TO
know	VB
that	IN
things	NNS
never	RB
had	VBD
been,	VBN
nor	CC
ever	RB
could	MD
be	VB
much	RB
better	JJR
or	CC
much	RB
worse--hunger,	JJR
hardship,	NN
and	CC
disappointment	NN
being,	VBN
so	RB
he	PRP
said,	VBD
the	DT
unalterable	JJ
law	NN
of	IN
life.	NN
And	CC
yet	RB
the	DT
animals	NNS
never	RB
gave	VBD
up	RP
hope.	NN
More,	RB
they	PRP
never	RB
lost,	VBD
even	RB
for	IN
an	DT
instant,	NN
their	PRP$
sense	NN
of	IN
honour	NN
and	CC
privilege	NN
in	IN
being	VBG
members	NNS
of	IN
Animal	NNP
Farm.	NNP
They	PRP
were	VBD
still	RB
the	DT
only	JJ
farm	NN
in	IN
the	DT
whole	JJ
county--in	NN
all	RB
England!--owned	VBN
and	CC
operated	VBN
by	IN
animals.	NN
Not	RB
one	CD
of	IN
them,	DT
not	RB
even	RB
the	DT
youngest,	NN
not	RB
even	RB
the	DT
newcomers	NNS
who	WP
had	VBD
been	VBN
brought	VBN
from	IN
farms	NNS
ten	CD
or	CC
twenty	CD
miles	NNS
away,	RB
ever	RB
ceased	VBD
to	TO
marvel	VB
at	IN
that.	DT
And	CC
when	WRB
they	PRP
heard	VBD
the	DT
gun	NN
booming	VBG
and	CC
saw	VBD
the	DT
green	JJ
flag	NN
fluttering	VBG
at	IN
the	DT
masthead,	NN
their	PRP$
hearts	NNS
swelled	VBD
with	IN
imperishable	JJ
pride,	NN
and	CC
the	DT
talk	NN
turned	VBD
always	RB
towards	IN
the	DT
old	JJ
heroic	JJ
days,	NN
the	DT
expulsion	NN
of	IN
Jones,	NNP
the	DT
writing	NN
of	IN
the	DT
Seven	NNP
Commandments,	NNP
the	DT
great	JJ
battles	NNS
in	IN
which	WDT
the	DT
human	JJ
invaders	NNS
had	VBD
been	VBN
defeated.	VBN
None	NN
of	IN
the	DT
old	JJ
dreams	NNS
had	VBD
been	VBN
abandoned.	VBN
The	DT
Republic	NNP
of	IN
the	DT
Animals	NNPS
which	WDT
Major	NNP
had	VBD
foretold,	NN
when	WRB
the	DT
green	JJ
fields	NNS
of	IN
England	NNP
should	MD
be	VB
untrodden	JJ
by	IN
human	JJ
feet,	NNS
was	VBD
still	RB
believed	VBN
in.	.
Some	DT
day	NN
it	PRP
was	VBD
coming:	JJ
it	PRP
might	MD
not	RB
be	VB
soon,	RB
it	PRP
might	MD
not	RB
be	VB
with	IN
in	IN
the	DT
lifetime	NN
of	IN
any	DT
animal	NN
now	RB
living,	JJ
but	CC
still	RB
it	PRP
was	VBD
coming.	JJ
Even	RB
the	DT
tune	NN
of	IN
'Beasts	NNS
of	IN
England'	NNP
was	VBD
perhaps	RB
hummed	VBN
secretly	RB
here	RB
and	CC
there:	RB
at	IN
any	DT
rate,	NN
it	PRP
was	VBD
a	DT
fact	NN
that	IN
every	DT
animal	NN
on	IN
the	DT
farm	NN
knew	VBD
it,	,
though	IN
no	DT
one	PRP
would	MD
have	VB
dared	VBN
to	TO
sing	VB
it	PRP
aloud.	RB
It	PRP
might	MD
be	VB
that	IN
their	PRP$
lives	NNS
were	VBD
hard	JJ
and	CC
that	IN
not	RB
all	DT
of	IN
their	PRP$
hopes	NNS
had	VBD
been	VBN
fulfilled;	VBN
but	CC
they	PRP
were	VBD
conscious	JJ
that	IN
they	PRP
were	VBD
not	RB
as	RB
other	JJ
animals.	NN
If	IN
they	PRP
went	VBD
hungry,	JJ
it	PRP
was	VBD
not	RB
from	IN
feeding	VBG
tyrannical	JJ
human	NN
beings;	JJ
if	IN
they	PRP
worked	VBD
hard,	RB
at	RB
least	RBS
they	PRP
worked	VBD
for	IN
themselves.	PRP
No	DT
creature	NN
among	IN
them	PRP
went	VBD
upon	IN
two	CD
legs.	NN
No	DT
creature	NN
called	VBN
any	DT
other	JJ
creature	NN
"Master."	''
All	DT
animals	NNS
were	VBD
equal.	JJ
One	CD
day	NN
in	IN
early	JJ
summer	NN
Squealer	NNP
ordered	VBD
the	DT
sheep	NNS
to	TO
follow	VB
him,	NN
and	CC
led	VBD
them	PRP
out	RP
to	IN
a	DT
piece	NN
of	IN
waste	NN
ground	NN
at	IN
the	DT
other	JJ
end	NN
of	IN
the	DT
farm,	NN
which	WDT
had	VBD
become	VBN
overgrown	JJ
with	IN
birch	NN
saplings.	NN
The	DT
sheep	NNS
spent	VBD
the	DT
whole	JJ
day	NN
there	RB
browsing	VBG
at	IN
the	DT
leaves	NNS
under	IN
Squealer's	NNP
supervision.	NN
In	IN
the	DT
evening	NN
he	PRP
returned	VBD
to	IN
the	DT
farmhouse	NN
himself,	PRP
but,	CC
as	IN
it	PRP
was	VBD
warm	JJ
weather,	NN
told	VBD
the	DT
sheep	NNS
to	TO
stay	VB
where	WRB
they	PRP
were.	VBD
It	PRP
ended	VBD
by	IN
their	PRP$
remaining	VBG
there	RB
for	IN
a	DT
whole	JJ
week,	NN
during	IN
which	WDT
time	NN
the	DT
other	JJ
animals	NNS
saw	VBD
nothing	NN
of	IN
them.	PRP
Squealer	NNP
was	VBD
with	IN
them	PRP
for	IN
the	DT
greater	JJR
part	NN
of	IN
every	DT
day.	NN
He	PRP
was,	VBD
he	PRP
said,	VBD
teaching	VBG
them	PRP
to	TO
sing	VB
a	DT
new	JJ
song,	NN
for	IN
which	WDT
privacy	NN
was	VBD
needed.	VBN
It	PRP
was	VBD
just	RB
after	IN
the	DT
sheep	NNS
had	VBD
returned,	VBN
on	IN
a	DT
pleasant	JJ
evening	NN
when	WRB
the	DT
animals	NNS
had	VBD
finished	VBN
work	NN
and	CC
were	VBD
making	VBG
their	PRP$
way	NN
back	RB
to	IN
the	DT
farm	NN
buildings,	NN
that	WDT
the	DT
terrified	JJ
neighing	NN
of	IN
a	DT
horse	NN
sounded	VBD
from	IN
the	DT
yard.	NN
Startled,	NNP
the	DT
animals	NNS
stopped	VBD
in	IN
their	PRP$
tracks.	NN
It	PRP
was	VBD
Clover's	NNP
voice.	NN
She	PRP
neighed	VBD
again,	RB
and	CC
all	PDT
the	DT
animals	NNS
broke	VBD
into	IN
a	DT
gallop	NN
and	CC
rushed	VBD
into	IN
the	DT
yard.	NN
Then	RB
they	PRP
saw	VBD
what	WP
Clover	NNP
had	VBD
seen.	VBN
It	PRP
was	VBD
a	DT
pig	NN
walking	VBG
on	IN
his	PRP$
hind	NN
legs.	NN
Yes,	UH
it	PRP
was	VBD
Squealer.	NNP
A	DT
little	JJ
awkwardly,	JJ
as	IN
though	IN
not	RB
quite	RB
used	JJ
to	IN
supporting	VBG
his	PRP$
considerable	JJ
bulk	NN
in	IN
that	DT
position,	NN
but	CC
with	IN
perfect	JJ
balance,	NN
he	PRP
was	VBD
strolling	VBG
across	IN
the	DT
yard.	NN
And	CC
a	DT
moment	NN
later,	RB
out	RB
from	IN
the	DT
door	NN
of	IN
the	DT
farmhouse	NN
came	VBD
a	DT
long	JJ
file	NN
of	IN
pigs,	NN
all	DT
walking	VBG
on	IN
their	PRP$
hind	NN
legs.	NN
Some	DT
did	VBD
it	PRP
better	RBR
than	IN
others,	JJ
one	CD
or	CC
two	CD
were	VBD
even	RB
a	DT
trifle	NN
unsteady	JJ
and	CC
looked	VBD
as	IN
though	IN
they	PRP
would	MD
have	VB
liked	VBN
the	DT
support	NN
of	IN
a	DT
stick,	NN
but	CC
every	DT
one	CD
of	IN
them	PRP
made	VBD
his	PRP$
way	NN
right	RB
round	IN
the	DT
yard	NN
successfully.	RB
And	CC
finally	RB
there	EX
was	VBD
a	DT
tremendous	JJ
baying	NN
of	IN
dogs	NNS
and	CC
a	DT
shrill	JJ
crowing	NN
from	IN
the	DT
black	JJ
cockerel,	NN
and	CC
out	RB
came	VBD
Napoleon	NNP
himself,	PRP
majestically	RB
upright,	JJ
casting	VBG
haughty	JJ
glances	NNS
from	IN
side	NN
to	IN
side,	NN
and	CC
with	IN
his	PRP$
dogs	NNS
gambolling	VBG
round	RB
him.	PRP
He	PRP
carried	VBD
a	DT
whip	NN
in	IN
his	PRP$
trotter.	NN
There	EX
was	VBD
a	DT
deadly	JJ
silence.	NN
Amazed,	NNP
terrified,	,
huddling	VBG
together,	RB
the	DT
animals	NNS
watched	VBD
the	DT
long	JJ
line	NN
of	IN
pigs	NNS
march	VB
slowly	RB
round	IN
the	DT
yard.	NN
It	PRP
was	VBD
as	IN
though	IN
the	DT
world	NN
had	VBD
turned	VBN
upside-down.	RB
Then	RB
there	EX
came	VBD
a	DT
moment	NN
when	WRB
the	DT
first	JJ
shock	NN
had	VBD
worn	VBN
off	RP
and	CC
when,	WRB
in	IN
spite	NN
of	IN
everything-in	DT
spite	NN
of	IN
their	PRP$
terror	NN
of	IN
the	DT
dogs,	NN
and	CC
of	IN
the	DT
habit,	NN
developed	VBN
through	IN
long	JJ
years,	NN
of	IN
never	RB
complaining,	VB
never	RB
criticising,	VBD
no	RB
matter	RB
what	WP
happened--they	VBD
might	MD
have	VB
uttered	VBN
some	DT
word	NN
of	IN
protest.	NN
But	CC
just	RB
at	IN
that	DT
moment,	NN
as	IN
though	IN
at	IN
a	DT
signal,	NN
all	PDT
the	DT
sheep	NNS
burst	VBP
out	RP
into	IN
a	DT
tremendous	JJ
bleating	NN
of--	IN
"Four	``
legs	NNS
good,	JJ
two	CD
legs	NNS
BETTER!	.
Four	CD
legs	NNS
good,	JJ
two	CD
legs	NNS
BETTER!	JJR
Four	CD
legs	NNS
good,	JJ
two	CD
legs	NNS
BETTER!"	JJ
It	PRP
went	VBD
on	RP
for	IN
five	CD
minutes	NNS
without	IN
stopping.	.
And	CC
by	IN
the	DT
time	NN
the	DT
sheep	NNS
had	VBD
quieted	VBN
down,	RP
the	DT
chance	NN
to	TO
utter	VB
any	DT
protest	NN
had	VBD
passed,	VBN
for	IN
the	DT
pigs	NNS
had	VBD
marched	VBN
back	RB
into	IN
the	DT
farmhouse.	NN
Benjamin	NNP
felt	VBD
a	DT
nose	NN
nuzzling	VBG
at	IN
his	PRP$
shoulder.	NN
He	PRP
looked	VBD
round.	RB
It	PRP
was	VBD
Clover.	NNP
Her	PRP$
old	JJ
eyes	NNS
looked	VBD
dimmer	JJR
than	IN
ever.	.
Without	IN
saying	VBG
anything,	NN
she	PRP
tugged	VBD
gently	RB
at	IN
his	PRP$
mane	NN
and	CC
led	VBD
him	PRP
round	RB
to	IN
the	DT
end	NN
of	IN
the	DT
big	JJ
barn,	NN
where	WRB
the	DT
Seven	NNP
Commandments	NNPS
were	VBD
written.	VBN
For	IN
a	DT
minute	NN
or	CC
two	CD
they	PRP
stood	VBD
gazing	VBG
at	IN
the	DT
tatted	JJ
wall	NN
with	IN
its	PRP$
white	JJ
lettering.	NN
"My	``
sight	NN
is	VBZ
failing,"	JJ
she	PRP
said	VBD
finally.	RB
"Even	``
when	WRB
I	PRP
was	VBD
young	JJ
I	PRP
could	MD
not	RB
have	VB
read	VBN
what	WP
was	VBD
written	VBN
there.	RB
But	CC
it	PRP
appears	VBZ
to	IN
me	PRP
that	IN
that	DT
wall	NN
looks	VBZ
different.	JJ
Are	VBP
the	DT
Seven	NNP
Commandments	NNPS
the	DT
same	JJ
as	IN
they	PRP
used	VBD
to	TO
be,	VB
Benjamin?"	NNP
For	IN
once	RB
Benjamin	NNP
consented	VBD
to	TO
break	VB
his	PRP$
rule,	NN
and	CC
he	PRP
read	VBD
out	RP
to	IN
her	PRP
what	WP
was	VBD
written	VBN
on	IN
the	DT
wall.	NN
There	EX
was	VBD
nothing	NN
there	RB
now	RB
except	IN
a	DT
single	JJ
Commandment.	NNP
It	PRP
ran:	VBD
ALL	DT
ANIMALS	NNS
ARE	VBP
EQUAL<br>	JJ
BUT	CC
SOME	DT
ANIMALS	NNS
ARE	VBP
MORE	RBR
EQUAL	JJ
THAN	IN
OTHERS	NNS
After	IN
that	DT
it	PRP
did	VBD
not	RB
seem	VB
strange	JJ
when	WRB
next	JJ
day	NN
the	DT
pigs	NNS
who	WP
were	VBD
supervising	VBG
the	DT
work	NN
of	IN
the	DT
farm	NN
all	DT
carried	VBD
whips	NNS
in	IN
their	PRP$
trotters.	NN
It	PRP
did	VBD
not	RB
seem	VB
strange	JJ
to	TO
learn	VB
that	IN
the	DT
pigs	NNS
had	VBD
bought	VBN
themselves	PRP
a	DT
wireless	JJ
set,	NN
were	VBD
arranging	VBG
to	TO
install	VB
a	DT
telephone,	NN
and	CC
had	VBD
taken	VBN
out	RP
subscriptions	NNS
to	IN
'John	NNP
Bull',	NNP
'Tit-Bits',	NNP
and	CC
the	DT
'Daily	NNP
Mirror'.	NNP
It	PRP
did	VBD
not	RB
seem	VB
strange	JJ
when	WRB
Napoleon	NNP
was	VBD
seen	VBN
strolling	VBG
in	IN
the	DT
farmhouse	NN
garden	NN
with	IN
a	DT
pipe	NN
in	IN
his	PRP$
mouth--no,	NN
not	RB
even	RB
when	WRB
the	DT
pigs	NNS
took	VBD
Mr.	NNP
Jones's	NNP
clothes	NNS
out	IN
of	IN
the	DT
wardrobes	NNS
and	CC
put	VBD
them	PRP
on,	IN
Napoleon	NNP
himself	PRP
appearing	VBG
in	IN
a	DT
black	JJ
coat,	NN
ratcatcher	NN
breeches,	NN
and	CC
leather	NN
leggings,	NN
while	IN
his	PRP$
favourite	JJ
sow	NN
appeared	VBD
in	IN
the	DT
watered	VBN
silk	NN
dress	NN
which	WDT
Mrs.	NNP
Jones	NNP
had	VBD
been	VBN
used	VBN
to	IN
wearing	VBG
on	IN
Sundays.	NNP
A	DT
week	NN
later,	RB
in	IN
the	DT
afternoon,	NN
a	DT
number	NN
of	IN
dog-carts	NNS
drove	VBD
up	RB
to	IN
the	DT
farm.	NN
A	DT
deputation	NN
of	IN
neighbouring	JJ
farmers	NNS
had	VBD
been	VBN
invited	VBN
to	TO
make	VB
a	DT
tour	NN
of	IN
inspection.	NN
They	PRP
were	VBD
shown	VBN
all	RB
over	IN
the	DT
farm,	NN
and	CC
expressed	VBD
great	JJ
admiration	NN
for	IN
everything	NN
they	PRP
saw,	VBD
especially	RB
the	DT
windmill.	NN
The	DT
animals	NNS
were	VBD
weeding	VBG
the	DT
turnip	NN
field.	NN
They	PRP
worked	VBD
diligently	RB
hardly	RB
raising	VBG
their	PRP$
faces	NNS
from	IN
the	DT
ground,	NN
and	CC
not	RB
knowing	VBG
whether	IN
to	TO
be	VB
more	RBR
frightened	JJ
of	IN
the	DT
pigs	NNS
or	CC
of	IN
the	DT
human	JJ
visitors.	NN
That	DT
evening	NN
loud	JJ
laughter	NN
and	CC
bursts	NNS
of	IN
singing	NN
came	VBD
from	IN
the	DT
farmhouse.	NN
And	CC
suddenly,	RB
at	IN
the	DT
sound	NN
of	IN
the	DT
mingled	JJ
voices,	NN
the	DT
animals	NNS
were	VBD
stricken	VBN
with	IN
curiosity.	NN
What	WP
could	MD
be	VB
happening	VBG
in	IN
there,	RB
now	RB
that	IN
for	IN
the	DT
first	JJ
time	NN
animals	NNS
and	CC
human	JJ
beings	NNS
were	VBD
meeting	VBG
on	IN
terms	NNS
of	IN
equality?	NN
With	IN
one	CD
accord	NN
they	PRP
began	VBD
to	TO
creep	VB
as	RB
quietly	RB
as	IN
possible	JJ
into	IN
the	DT
farmhouse	NN
garden.	NN
At	IN
the	DT
gate	NN
they	PRP
paused,	VBD
half	RB
frightened	JJ
to	TO
go	VB
on	RB
but	CC
Clover	NNP
led	VBD
the	DT
way	NN
in.	IN
They	PRP
tiptoed	VBD
up	RP
to	IN
the	DT
house,	NN
and	CC
such	JJ
animals	NNS
as	IN
were	VBD
tall	JJ
enough	RB
peered	VBD
in	RP
at	IN
the	DT
dining-room	NN
window.	NN
There,	RB
round	IN
the	DT
long	JJ
table,	NN
sat	VBD
half	PDT
a	DT
dozen	NN
farmers	NNS
and	CC
half	PDT
a	DT
dozen	NN
of	IN
the	DT
more	RBR
eminent	JJ
pigs,	NN
Napoleon	NNP
himself	PRP
occupying	VBG
the	DT
seat	NN
of	IN
honour	NN
at	IN
the	DT
head	NN
of	IN
the	DT
table.	NN
The	DT
pigs	NNS
appeared	VBD
completely	RB
at	IN
ease	NN
in	IN
their	PRP$
chairs.	NN
The	DT
company	NN
had	VBD
been	VBN
enjoying	VBG
a	DT
game	NN
of	IN
cards	NNS
but	CC
had	VBD
broken	VBN
off	RP
for	IN
the	DT
moment,	NN
evidently	RB
in	IN
order	NN
to	TO
drink	VB
a	DT
toast.	NN
A	DT
large	JJ
jug	NN
was	VBD
circulating,	VBN
and	CC
the	DT
mugs	NNS
were	VBD
being	VBG
refilled	VBN
with	IN
beer.	NN
No	DT
one	NN
noticed	VBD
the	DT
wondering	VBG
faces	NNS
of	IN
the	DT
animals	NNS
that	WDT
gazed	VBD
in	RP
at	IN
the	DT
window.	NN
Mr.	NNP
Pilkington,	NNP
of	IN
Foxwood,	NNP
had	VBD
stood	VBN
up,	,
his	PRP$
mug	NN
in	IN
his	PRP$
hand.	NN
In	IN
a	DT
moment,	NN
he	PRP
said,	VBD
he	PRP
would	MD
ask	VB
the	DT
present	JJ
company	NN
to	TO
drink	VB
a	DT
toast.	NN
But	CC
before	IN
doing	VBG
so,	NN
there	EX
were	VBD
a	DT
few	JJ
words	NNS
that	WDT
he	PRP
felt	VBD
it	PRP
incumbent	JJ
upon	IN
him	PRP
to	TO
say.	VB
It	PRP
was	VBD
a	DT
source	NN
of	IN
great	JJ
satisfaction	NN
to	IN
him,	NN
he	PRP
said--and,	VBD
he	PRP
was	VBD
sure,	JJ
to	IN
all	DT
others	NNS
present--to	TO
feel	VB
that	IN
a	DT
long	JJ
period	NN
of	IN
mistrust	NN
and	CC
misunderstanding	NN
had	VBD
now	RB
come	VBN
to	IN
an	DT
end.	NN
There	EX
had	VBD
been	VBN
a	DT
time--not	NN
that	IN
he,	PRP
or	CC
any	DT
of	IN
the	DT
present	JJ
company,	NN
had	VBD
shared	VBN
such	JJ
sentiments--but	CC
there	EX
had	VBD
been	VBN
a	DT
time	NN
when	WRB
the	DT
respected	JJ
proprietors	NNS
of	IN
Animal	NNP
Farm	NNP
had	VBD
been	VBN
regarded,	VBN
he	PRP
would	MD
not	RB
say	VB
with	IN
hostility,	NN
but	CC
perhaps	RB
with	IN
a	DT
certain	JJ
measure	NN
of	IN
misgiving,	NN
by	IN
their	PRP$
human	JJ
neighbours.	NNS
Unfortunate	JJ
incidents	NNS
had	VBD
occurred,	VBN
mistaken	VBN
ideas	NNS
had	VBD
been	VBN
current.	VBN
It	PRP
had	VBD
been	VBN
felt	VBN
that	IN
the	DT
existence	NN
of	IN
a	DT
farm	NN
owned	VBN
and	CC
operated	VBN
by	IN
pigs	NNS
was	VBD
somehow	RB
abnormal	JJ
and	CC
was	VBD
liable	JJ
to	TO
have	VB
an	DT
unsettling	JJ
effect	NN
in	IN
the	DT
neighbourhood.	NN
Too	RB
many	JJ
farmers	NNS
had	VBD
assumed,	VBN
without	IN
due	JJ
enquiry,	NN
that	IN
on	IN
such	PDT
a	DT
farm	NN
a	DT
spirit	NN
of	IN
licence	NN
and	CC
indiscipline	NN
would	MD
prevail.	VB
They	PRP
had	VBD
been	VBN
nervous	JJ
about	IN
the	DT
effects	NNS
upon	IN
their	PRP$
own	JJ
animals,	NN
or	CC
even	RB
upon	IN
their	PRP$
human	JJ
employees.	NNS
But	CC
all	DT
such	JJ
doubts	NNS
were	VBD
now	RB
dispelled.	VBN
Today	NN
he	PRP
and	CC
his	PRP$
friends	NNS
had	VBD
visited	VBN
Animal	NNP
Farm	NNP
and	CC
inspected	VBD
every	DT
inch	NN
of	IN
it	PRP
with	IN
their	PRP$
own	JJ
eyes,	NN
and	CC
what	WP
did	VBD
they	PRP
find?	VB
Not	RB
only	RB
the	DT
most	RBS
up-to-date	JJ
methods,	NN
but	CC
a	DT
discipline	NN
and	CC
an	DT
orderliness	NN
which	WDT
should	MD
be	VB
an	DT
example	NN
to	IN
all	DT
farmers	NNS
everywhere.	RB
He	PRP
believed	VBD
that	IN
he	PRP
was	VBD
right	JJ
in	IN
saying	VBG
that	IN
the	DT
lower	JJR
animals	NNS
on	IN
Animal	NNP
Farm	NNP
did	VBD
more	JJR
work	NN
and	CC
received	VBD
less	JJR
food	NN
than	IN
any	DT
animals	NNS
in	IN
the	DT
county.	NN
Indeed,	RB
he	PRP
and	CC
his	PRP$
fellow-visitors	NNS
today	NN
had	VBD
observed	VBN
many	JJ
features	NNS
which	WDT
they	PRP
intended	VBD
to	TO
introduce	VB
on	IN
their	PRP$
own	JJ
farms	NNS
immediately.	.
He	PRP
would	MD
end	VB
his	PRP$
remarks,	NN
he	PRP
said,	VBD
by	IN
emphasising	VBG
once	RB
again	RB
the	DT
friendly	JJ
feelings	NNS
that	WDT
subsisted,	VBD
and	CC
ought	MD
to	TO
subsist,	VB
between	IN
Animal	NNP
Farm	NNP
and	CC
its	PRP$
neighbours.	NNS
Between	IN
pigs	NNS
and	CC
human	JJ
beings	NNS
there	EX
was	VBD
not,	NN
and	CC
there	EX
need	VBP
not	RB
be,	VB
any	DT
clash	NN
of	IN
interests	NNS
whatever.	.
Their	PRP$
struggles	NNS
and	CC
their	PRP$
difficulties	NNS
were	VBD
one.	.
Was	VBD
not	RB
the	DT
labour	NN
problem	NN
the	DT
same	JJ
everywhere?	.
Here	RB
it	PRP
became	VBD
apparent	JJ
that	IN
Mr.	NNP
Pilkington	NNP
was	VBD
about	JJ
to	TO
spring	VB
some	DT
carefully	RB
prepared	VBN
witticism	NN
on	IN
the	DT
company,	NN
but	CC
for	IN
a	DT
moment	NN
he	PRP
was	VBD
too	RB
overcome	VBN
by	IN
amusement	NN
to	TO
be	VB
able	JJ
to	TO
utter	VB
it.	PRP
After	IN
much	JJ
choking,	NN
during	IN
which	WDT
his	PRP$
various	JJ
chins	NNS
turned	VBD
purple,	JJ
he	PRP
managed	VBD
to	TO
get	VB
it	PRP
out:	:
"If	``
you	PRP
have	VBP
your	PRP$
lower	JJR
animals	NNS
to	TO
contend	VB
with,"	IN
he	PRP
said,	VBD
"we	``
have	VB
our	PRP$
lower	JJR
classes!"	NNS
This	DT
BON	NNP
MOT	NNP
set	VBD
the	DT
table	NN
in	IN
a	DT
roar;	NN
and	CC
Mr.	NNP
Pilkington	NNP
once	RB
again	RB
congratulated	VBD
the	DT
pigs	NNS
on	IN
the	DT
low	JJ
rations,	NN
the	DT
long	JJ
working	VBG
hours,	NN
and	CC
the	DT
general	JJ
absence	NN
of	IN
pampering	NN
which	WDT
he	PRP
had	VBD
observed	VBN
on	IN
Animal	NNP
Farm.	NNP
And	CC
now,	RB
he	PRP
said	VBD
finally,	RB
he	PRP
would	MD
ask	VB
the	DT
company	NN
to	TO
rise	VB
to	IN
their	PRP$
feet	NNS
and	CC
make	VB
certain	JJ
that	IN
their	PRP$
glasses	NNS
were	VBD
full.	JJ
"Gentlemen,"	``
concluded	VBD
Mr.	NNP
Pilkington,	NNP
"gentlemen,	,
I	PRP
give	VBP
you	PRP
a	DT
toast:	NN
To	IN
the	DT
prosperity	NN
of	IN
Animal	NNP
Farm!"	NNP
There	EX
was	VBD
enthusiastic	JJ
cheering	NN
and	CC
stamping	NN
of	IN
feet.	NNS
Napoleon	NNP
was	VBD
so	RB
gratified	JJ
that	IN
he	PRP
left	VBD
his	PRP$
place	NN
and	CC
came	VBD
round	IN
the	DT
table	NN
to	TO
clink	VB
his	PRP$
mug	NN
against	IN
Mr.	NNP
Pilkington's	NNP
before	IN
emptying	VBG
it.	.
When	WRB
the	DT
cheering	NN
had	VBD
died	VBN
down,	RB
Napoleon,	NNP
who	WP
had	VBD
remained	VBN
on	IN
his	PRP$
feet,	NNS
intimated	JJ
that	IN
he	PRP
too	RB
had	VBD
a	DT
few	JJ
words	NNS
to	TO
say.	VB
Like	IN
all	DT
of	IN
Napoleon's	NNP
speeches,	NN
it	PRP
was	VBD
short	JJ
and	CC
to	IN
the	DT
point.	NN
He	PRP
too,	VBD
he	PRP
said,	VBD
was	VBD
happy	JJ
that	IN
the	DT
period	NN
of	IN
misunderstanding	NN
was	VBD
at	IN
an	DT
end.	NN
For	IN
a	DT
long	JJ
time	NN
there	EX
had	VBD
been	VBN
rumours--circulated,	NNS
he	PRP
had	VBD
reason	NN
to	TO
think,	VB
by	IN
some	DT
malignant	JJ
enemy--that	IN
there	EX
was	VBD
something	NN
subversive	JJ
and	CC
even	RB
revolutionary	JJ
in	IN
the	DT
outlook	NN
of	IN
himself	PRP
and	CC
his	PRP$
colleagues.	NN
They	PRP
had	VBD
been	VBN
credited	VBN
with	IN
attempting	VBG
to	TO
stir	VB
up	RP
